"","FIPS","state","name","population","total_liabilities","revenue","lib_rev_ratio","percapita","state_abv"
"56","48215","Texas","Hidalgo County",870781,669328010,639773050,104.619600653701,768.652519979191,"TX"
"57","48141","Texas","El Paso County",865657,422205749,382317073,110.433401701629,487.728683531699,"TX"
"58","34013","New Jersey","Essex County",863728,1244720579,1008216197,123.457705073945,1441.1024987033,"NJ"
"59","34023","New Jersey","Middlesex County",863162,769523890,689147555,111.663153183501,891.517339734604,"NJ"
"60","42091","Pennsylvania","Montgomery County",856553,660085418,808381108,81.6552256686335,770.629976195285,"PA"
"61","24005","Maryland","Baltimore County",854535,8640980000,3167797000,272.775686068268,10111.9088159057,"MD"
"62","06111","California","Ventura County",843843,2147171000,2164226000,99.2119584553554,2544.51479718384,"CA"
"63","39061","Ohio","Hamilton County",830639,2670799000,1445009000,184.829229437325,3215.35468476679,"OH"
"64","53061","Washington","Snohomish County",827957,658828081,854744997,77.0789046221232,795.727412172371,"WA"
"65","48157","Texas","Fort Bend County",822779,1449434641,759862848,190.749507600614,1761.63300351613,"TX"
"66","41051","Oregon","Multnomah County",815428,1265422000,1373076000,92.1596473902391,1551.85007137356,"OR"
"67","21111","Kentucky","Jefferson County",782969,2335363514,989561189,235.999909854993,2982.70239817924,"KY"
"68","06077","California","San Joaquin County",779233,2227446646,1759228543,126.614967388009,2858.51169804154,"CA"
"69","13067","Georgia","Cobb County",766149,1816539766,1224138472,148.393323757902,2371.00063564659,"GA"
"70","06081","California","San Mateo County",764442,1979736000,2201904000,89.9101868201339,2589.77921150329,"CA"
"71","13089","Georgia","Dekalb County",764382,2814715000,1228257000,229.163359134123,3682.34076678938,"GA"
"72","12071","Florida","Lee County",760822,2530890000,1299023000,194.830268594167,3326.5205264832,"FL"
"73","36055","New York","Monroe County",759443,2108989000,1647068000,128.045047320451,2777.02079023706,"NY"
"74","08041","Colorado","El Paso County",730395,802181693,543782241,147.518920721797,1098.28475413988,"CO"
"75","12105","Florida","Polk County",725046,1366570778,972172473,140.568758728885,1884.80562336734,"FL"
"76","34017","New Jersey","Hudson County",724854,1109464808,774659279,143.219714534653,1530.60451897899,"NJ"
"77","29095","Missouri","Jackson County",717204,544917604,379903957,143.435622072239,759.780486444582,"MO"
"78","47037","Tennessee","Davidson County",715884,10106765040,2985439389,338.535261417093,14117.8808857301,"TN"
"79","17097","Illinois","Lake County",714342,412208585,561961256,73.3517801447863,577.046547732039,"IL"
"80","17197","Illinois","Will County",696355,635030409,477328660,133.038399370363,911.934873735379,"IL"
"81","35001","New Mexico","Bernalillo County",676444,802443844,492791899,162.836249059362,1186.26796009721,"NM"
"82","01073","Alabama","Jefferson County",674721,2965742000,789214000,375.784261303018,4395.50866209885,"AL"
"83","40143","Oklahoma","Tulsa County",669279,248720189,329527316,75.4778669092185,371.624074563822,"OK"
"84","49049","Utah","Utah County",659399,328192274,332859563,98.5978203666632,497.714242818081,"UT"
"85","26081","Michigan","Kent County",657974,258942401,462703732,55.9628944164211,393.545035214157,"MI"
"86","08005","Colorado","Arapahoe County",655070,435652646,509757461,85.4627306769327,665.047469736059,"CO"
"87","42017","Pennsylvania","Bucks County",646538,518377250,693968803,74.6974860770506,801.773832319214,"PA"
"88","34025","New Jersey","Monmouth County",643615,2519448708,670942714,375.508766311754,3914.52764152482,"NJ"
"89","34029","New Jersey","Ocean County",637229,981487997,607245768,161.629450334844,1540.24376950829,"NJ"
"90","48339","Texas","Montgomery County",620443,1112577123,556157482,200.047137547994,1793.19796177892,"TX"
"91","20091","Kansas","Johnson County",609863,1383005817,828285621,166.97209053687,2267.73196111258,"KS"
"92","48491","Texas","Williamson County",609017,1352794743,507231383,266.701704259494,2221.27583138073,"TX"
"93","12009","Florida","Brevard County",606612,920994570,764680908,120.441684938733,1518.25972779965,"FL"
"94","41067","Oregon","Washington County",600372,741441000,604416000,122.67064405972,1234.96931902221,"OR"
"95","24003","Maryland","Anne Arundel County",588261,4134565173,2203700704,187.619179205925,7028.45365067547,"MD"
"96","31055","Nebraska","Douglas County",584526,487154430,383481585,127.034634531408,833.417897578551,"NE"
"97","08059","Colorado","Jefferson County",582910,131834800,520235062,25.341390773081,226.166646652142,"CO"
"98","42045","Pennsylvania","Delaware County",576830,1040531829,716972528,145.128549332646,1803.87952949743,"PA"
"99","10003","Delaware","New Castle County",570719,1257525117,373182690,336.973056547719,2203.40503294967,"DE"
"100","12101","Florida","Pasco County",561891,1294675425,992386999,130.460740245953,2304.13981537344,"FL"
"101","55025","Wisconsin","Dane County",561504,748979851,659479417,113.571376405823,1333.88159478828,"WI"
"102","12127","Florida","Volusia County",553543,695356883,698702560,99.5211586171947,1256.19307443144,"FL"
"103","42071","Pennsylvania","Lancaster County",552984,369119890,329406010,112.056209903396,667.505551697698,"PA"
"104","06099","California","Stanislaus County",552878,1042882524,1305743178,79.8688855183129,1886.27965663311,"CA"
"105","27123","Minnesota","Ramsey County",552352,699894491,1087437144,64.3618341401809,1267.11678603499,"MN"
"106","37081","North Carolina","Guilford County",541299,1222139137,652058437,187.427854261473,2257.78938627265,"NC"
"107","39153","Ohio","Summit County",540428,535726723,621513094,86.1971739890648,991.300826382053,"OH"
"108","53063","Washington","Spokane County",539339,447342000,526863000,84.9067025014093,829.426390452016,"WA"
"109","39113","Ohio","Montgomery County",537309,707900209,818520898,86.4852944780892,1317.49181383524,"OH"
"110","42029","Pennsylvania","Chester County",534413,740035948,519453232,142.464403417168,1384.76412063329,"PA"
"111","45045","South Carolina","Greenville County",525534,613256501,313651281,195.521758764951,1166.92069590169,"SC"
"112","34031","New Jersey","Passaic County",524118,832741739,620544940,134.195234756084,1588.84399887048,"NJ"
"113","20173","Kansas","Sedgwick County",523824,431165439,432436063,99.7061706668993,823.111272106662,"KS"
"114","34007","New Jersey","Camden County",523485,1020089234,585052323,174.358633219204,1948.6503605643,"NJ"
"115","08001","Colorado","Adams County",519572,477815377,603290339,79.2015628481662,919.632653414734,"CO"
"116","17089","Illinois","Kane County",516522,195019766,292724015,66.6224006253809,377.56332934512,"IL"
"117","34027","New Jersey","Morris County",509285,545046906,413130952,131.930784503408,1070.21982976133,"NJ"
"118","53011","Washington","Clark County",503311,217443583,461476851,47.1190662172565,432.026287921385,"WA"
"119","16001","Idaho","Ada County",494967,147809654,286644402,51.5655121707209,298.625269967493,"ID"
"120","19153","Iowa","Polk County",492401,389072123,322095844,120.793897297228,790.152991159644,"IA"
"121","06097","California","Sonoma County",488863,1092460000,1081429000,101.020039225876,2234.69561001753,"CA"
"122","32031","Nevada","Washoe County",486492,917385946,618011285,148.441617210922,1885.71640643628,"NV"
"123","51153","Virginia","Prince William County",482204,1787836000,1473916000,121.298364357263,3707.63411336281,"VA"
"124","47093","Tennessee","Knox County",478971,898984397,353699709,254.165998479801,1876.9077814732,"TN"
"125","36067","New York","Onondaga County",476516,1884884705,944015868,199.666633675696,3955.55386387865,"NY"
"126","06107","California","Tulare County",473117,829216000,915354000,90.5896516538957,1752.6658310735,"CA"
"127","12117","Florida","Seminole County",470856,895984671,624787985,143.406194182815,1902.88468448953,"FL"
"128","34005","New Jersey","Burlington County",461860,1018829120,301970442,337.393657886556,2205.92629801238,"NJ"
"129","42133","Pennsylvania","York County",456438,448442754,540412216,82.9816093572541,982.483390953426,"PA"
"130","06095","California","Solano County",453491,818256437,704443771,116.156387590515,1804.34989228011,"CA"
"131","06083","California","Santa Barbara County",448229,1318567000,1054838000,125.001848625097,2941.72621584056,"CA"
"132","22051","Louisiana","Jefferson Parish",440781,1296623000,754033000,171.958389089072,2941.6490275216,"LA"
"133","27037","Minnesota","Dakota County",439882,185214067,427900218,43.2844058518334,421.053980385649,"MN"
"134","06053","California","Monterey County",439035,1313721737,1318884843,99.6085248816526,2992.29386495382,"CA"
"135","12115","Florida","Sarasota County",434006,1317150599,950455795,138.580942525581,3034.86725759552,"FL"
"136","39095","Ohio","Lucas County",431279,661372873,526895261,125.52264595145,1533.51513289541,"OH"
"137","42011","Pennsylvania","Berks County",428849,266192215,542736010,49.0463522035326,620.7131531145,"PA"
"138","04021","Arizona","Pinal County",425264,510538000,351496000,145.247172087307,1200.52014748486,"AZ"
"139","33011","New Hampshire","Hillsborough County",422937,66445379,108388748,61.3028383721159,157.104672799968,"NH"
"140","41005","Oregon","Clackamas County",421401,741784482,606252909,122.355616111361,1760.28173165227,"OR"
"141","48061","Texas","Cameron County",421017,255004610,185476823,137.485970416908,605.687205029726,"TX"
"142","51107","Virginia","Loudoun County",420959,2693348240,1961140778,137.335793035047,6398.12485301419,"VA"
"143","45079","South Carolina","Richland County",416147,765382337,394333370,194.095249154288,1839.21147334956,"SC"
"144","01097","Alabama","Mobile County",414809,321176640,251349614,127.780836775027,774.275967975623,"AL"
"145","45019","South Carolina","Charleston County",408235,1230883573,566754461,217.181100053132,3015.13484390118,"SC"
"146","55133","Wisconsin","Waukesha County",406978,125205616,264791010,47.2846929357609,307.64713571741,"WI"
"147","26049","Michigan","Genesee County",406211,780871823,233874606,333.884826726336,1922.33056958083,"MI"
"148","29183","Missouri","St Charles County",405262,88764770,259216778,34.2434508618111,219.030577749703,"MO"
"149","06061","California","Placer County",404739,1012961000,750660000,134.94271707564,2502.75115568304,"CA"
"150","36071","New York","Orange County",401310,2095953060,721063178,290.675369918834,5222.77805188009,"NY"
"151","12081","Florida","Manatee County",399710,1062823000,847766000,125.367495275819,2658.98526431663,"FL"
"152","05119","Arkansas","Pulaski County",399125,34622043,0,Inf,86.7448618853743,"AR"
"153","39017","Ohio","Butler County",390357,359653610,358167198,100.415005061407,921.34535822337,"OH"
"154","12097","Florida","Osceola County",388656,1304908000,681534000,191.466309824602,3357.48837017826,"FL"
"155","34021","New Jersey","Mercer County",387340,1194836270,380509665,314.009440469797,3084.72213042805,"NJ"
"156","18003","Indiana","Allen County",385410,106438654,224224029,47.4697803240348,276.169933317765,"IN"
"157","12069","Florida","Lake County",383956,438611170,329152746,133.254598459282,1142.34748252404,"FL"
"158","41039","Oregon","Lane County",382971,378330817,324847370,116.464177315026,987.883722266177,"OR"
"159","37067","North Carolina","Forsyth County",382590,740725753,462864824,160.030685978419,1936.08236754751,"NC"
"160","12083","Florida","Marion County",375908,551034261,490901986,112.249344413938,1465.87532321738,"FL"
"161","12021","Florida","Collier County",375752,1224899629,1044818989,117.235582612483,3259.86190093466,"FL"
"162","39151","Ohio","Stark County",374853,315775491,311882249,101.248305093503,842.398196092868,"OH"
"163","42077","Pennsylvania","Lehigh County",374557,451643087,475194574,95.0438224069452,1205.80602418324,"PA"
"164","26161","Michigan","Washtenaw County",372258,255611336,313823213,81.450742141245,686.651021603297,"MI"
"165","48039","Texas","Brazoria County",372031,179779336,240098384,74.8773619400954,483.237515153307,"TX"
"166","48027","Texas","Bell County",370647,149480832,149599548,99.9206441452617,403.297023852884,"TX"
"167","47065","Tennessee","Hamilton County",366207,407385343,282508920,144.202647831438,1112.44553763309,"TN"
"168","51041","Virginia","Chesterfield County",364548,1232112238,1178323408,104.564861364445,3379.83540713431,"VA"
"169","27003","Minnesota","Anoka County",363887,312168921,423335907,73.7402416941684,857.873243616837,"MN"
"170","49011","Utah","Davis County",362679,127843790,230230515,55.5286035823705,352.49846282801,"UT"
"171","08069","Colorado","Larimer County",359066,138355526,395408787,34.9905036379477,385.320598441512,"CO"
"172","08035","Colorado","Douglas County",357978,75415483,435378048,17.3218386518192,210.670719988379,"CO"
"173","42129","Pennsylvania","Westmoreland County",354663,232320245,293866527,79.0563822874594,655.045056856791,"PA"
"174","48355","Texas","Nueces County",353178,222567723,196158041,113.463471528042,630.185693899394,"TX"
"175","45051","South Carolina","Horry County",351029,471394000,484693000,97.2562013480698,1342.89189782041,"SC"
"176","48167","Texas","Galveston County",350682,565428917,215991044,261.783501078869,1612.36937453305,"TX"
"177","18057","Indiana","Hamilton County",347467,285013791,210697286,135.271695431331,820.261466556536,"IN"
"178","41047","Oregon","Marion County",345920,256802975,255676089,100.440747511591,742.376777867715,"OR"
"179","72127","Puerto Rico","San Juan",342259,2268436044,629667980,360.259075584564,6627.8346047876,"PR"
"180","47149","Tennessee","Rutherford County",341486,549527235,274801467,199.972453203825,1609.22332101462,"TN"
"181","36087","New York","Rockland County",338329,2019873768,594980219,339.485869193241,5970.1467151796,"NY"
"182","37051","North Carolina","Cumberland County",334728,392166578,391479464,100.175517252675,1171.59776893478,"NC"
"183","51087","Virginia","Henrico County",334389,1585579456,1104980500,143.493885729205,4741.72133652722,"VA"
"184","24027","Maryland","Howard County",332317,2758224249,1723259094,160.058592384831,8299.97938414225,"MD"
"185","12111","Florida","St Lucie County",329226,538311690,411802836,130.720734035936,1635.08255727069,"FL"
"186","08123","Colorado","Weld County",328981,59365268,388057016,15.2980787751045,180.451965311067,"CO"
"187","45083","South Carolina","Spartanburg County",327997,352396017,258176909,136.494010391921,1074.3879273286,"SC"
"188","42079","Pennsylvania","Luzerne County",325594,346770998,274159935,126.484928587396,1065.04111869383,"PA"
"189","37063","North Carolina","Durham County",324833,840112815,530399353,158.392503732937,2586.29146361361,"NC"
"190","31109","Nebraska","Lancaster County",322608,76791686,155995687,49.2268007384076,238.034041313297,"NE"
"191","12033","Florida","Escambia County",321905,570084045,432969034,131.668549072265,1770.96983582113,"FL"
"192","36001","New York","Albany County",314848,1356447298,603825554,224.642247916523,4308.26080521394,"NY"
"193","39093","Ohio","Lorain County",312964,316545058,255648114,123.820611483173,1011.44239593052,"OH"
"194","42095","Pennsylvania","Northampton County",312951,192206851,403843796,47.5943552689862,614.175545053379,"PA"
"195","48303","Texas","Lubbock County",310639,104771149,142925616,73.3046684927354,337.276224170178,"TX"
"196","17111","Illinois","Mchenry County",310229,81111416,174028083,46.6082339136035,261.456588520093,"IL"
"197","23005","Maine","Cumberland County",303069,54640686,62706342,87.1374158613813,180.291240608574,"ME"
"198","34015","New Jersey","Gloucester County",302294,467670928,266656444,175.383321319623,1547.07314071732,"NJ"
"199","29077","Missouri","Greene County",298915,132618432,191763324,69.1573494001387,443.666032149608,"MO"
"200","13063","Georgia","Clayton County",297595,616804693,325513798,189.486496974853,2072.63123708396,"GA"
"201","26139","Michigan","Ottawa County",296200,142570321,177632731,80.2612897957415,481.331266036462,"MI"
"202","36027","New York","Dutchess County",295911,982691845,507053627,193.804322200421,3320.90339662939,"NY"
"203","40027","Oklahoma","Cleveland County",295528,0,62627107,0,0,"OK"
"204","13051","Georgia","Chatham County",295291,155627645,361915091,43.0011482997265,527.031453718535,"GA"
"205","53067","Washington","Thurston County",294793,190527499,288457250,66.0505149376554,646.309440861893,"WA"
"206","45063","South Carolina","Lexington County",293991,218799568,211755810,103.326358790344,744.239000513621,"SC"
"207","12073","Florida","Leon County",292198,349037469,319947399,109.09214142416,1194.52381262021,"FL"
"208","42043","Pennsylvania","Dauphin County",286401,222829953,288161298,77.3282028317349,778.034828789006,"PA"
"209","17201","Illinois","Winnebago County",285350,188739941,169916237,111.078225561222,661.433120728929,"IL"
"210","26065","Michigan","Ingham County",284900,413273124,242698181,170.282744723167,1450.59011583012,"MI"
"211","05007","Arkansas","Benton County",284333,20256099,92914597,21.8007715192479,71.2407599539976,"AR"
"212","06079","California","San Luis Obispo County",282424,1290311000,653511000,197.442889255116,4568.70166841345,"CA"
"213","45091","South Carolina","York County",282090,359031792,267614031,134.160301931254,1272.75618419653,"SC"
"214","06047","California","Merced County",281202,771333463,557126420,138.448552305238,2742.98711602336,"CA"
"215","12001","Florida","Alachua County",278468,356936637,336334024,106.12564044368,1281.7869090883,"FL"
"216","53035","Washington","Kitsap County",275611,205882072,300646480,68.4797879556082,747.002376537947,"WA"
"217","34001","New Jersey","Atlantic County",274534,291199489,262147758,111.082197010436,1060.70464496201,"NJ"
"218","12109","Florida","St Johns County",273425,740663686,656449607,112.828719539473,2708.83674133675,"FL"
"219","18141","Indiana","St Joseph County",272912,233644931,198729069,117.569579616961,856.118202937211,"IN"
"220","24021","Maryland","Frederick County",271717,905060688,917939754,98.596959556019,3330.89459989622,"MD"
"221","42049","Pennsylvania","Erie County",270876,151190849,402121475,37.5983026024661,558.155203857115,"PA"
"222","06087","California","Santa Cruz County",270861,994509543,625864710,158.901680684313,3671.66016148504,"CA"
"223","37021","North Carolina","Buncombe County",269452,679634202,449464892,151.209630406461,2522.28301144545,"NC"
"224","55009","Wisconsin","Brown County",268740,134859140,296156413,45.5364577906338,501.820123539481,"WI"
"225","27163","Minnesota","Washington County",267568,398150946,310968482,128.035787884124,1488.03648418346,"MN"
"226","48479","Texas","Webb County",267114,143436259,190557326,75.2719730124677,536.985178612877,"TX"
"227","13057","Georgia","Cherokee County",266620,200672837,243911624,82.2727649093099,752.654853349336,"GA"
"228","17119","Illinois","Madison County",265859,56663883,145115173,39.0475246857887,213.135094166457,"IL"
"229","22103","Louisiana","St Tammany Parish",264570,211762698,184493526,114.780557665747,800.403288354689,"LA"
"230","06041","California","Marin County",262321,719706519,780087679,92.2596957206909,2743.6100007243,"CA"
"231","49057","Utah","Weber County",262223,101820155,221424930,45.9840520216039,388.296049545616,"UT"
"232","26077","Michigan","Kalamazoo County",261670,85930743,131555551,65.3189792044579,328.393560591585,"MI"
"233","24025","Maryland","Harford County",260924,1063073380,815240458,130.399978260156,4074.26446014932,"MD"
"234","48309","Texas","Mclennan County",260579,209528873,152389103,137.495968461734,804.089635005123,"TX"
"235","42041","Pennsylvania","Cumberland County",259469,60337130,198977299,30.323625008097,232.540804489168,"PA"
"236","17163","Illinois","St Clair County",257400,134496462,134296517,100.148883235743,522.519277389277,"IL"
"237","53077","Washington","Yakima County",256728,101466000,216357000,46.8974888725579,395.227633916051,"WA"
"238","48245","Texas","Jefferson County",256526,382571796,175068215,218.527272926156,1491.3568059378,"TX"
"239","29047","Missouri","Clay County",253335,90416155,106035071,85.2700471148833,356.903526950481,"MO"
"240","13117","Georgia","Forsyth County",251283,618135372,464898872,132.96125442094,2459.9171929657,"GA"
"241","47187","Tennessee","Williamson County",247726,905617619,318438012,284.393691981722,3655.72293178754,"TN"
"242","05143","Arkansas","Washington County",245871,27223856,82724993,32.908864676483,110.724143961671,"AR"
"243","39165","Ohio","Warren County",242337,215537516,235945142,91.3506903227531,889.412330762533,"OH"
"244","48209","Texas","Hays County",241067,642695494,202552256,317.298610586692,2666.04509949516,"TX"
"245","13151","Georgia","Henry County",240712,188078827,249766633,75.3018226417778,781.343792582007,"GA"
"246","51013","Virginia","Arlington County",238643,1901383410,1651720818,115.11530213092,7967.4803367373,"VA"
"247","37179","North Carolina","Union County",238267,726334795,406580125,178.644933763056,3048.40701817709,"NC"
"248","10005","Delaware","Sussex County",237378,195731358,148761107,131.574281710609,824.555594873998,"DE"
"249","04025","Arizona","Yavapai County",236209,283025175,227354606,124.486228794503,1198.19809998772,"AZ"
"250","36091","New York","Saratoga County",235509,505571544,324185627,155.951251965899,2146.71857126479,"NY"
"251","48041","Texas","Brazos County",233849,180680274,180576104,100.057687588608,772.636504753067,"TX"
"252","48423","Texas","Smith County",233479,123513550,114674197,107.708231870156,529.013530124765,"TX"
"253","36065","New York","Oneida County",232125,822010453,446977536,183.904198040055,3541.2405083468,"NY"
"254","16027","Idaho","Canyon County",231105,47066475,107955506,43.5980310258562,203.658402025054,"ID"
"255","19113","Iowa","Linn County",230299,112530664,121259101,92.8018293653686,488.628539420492,"IA"
"256","45015","South Carolina","Berkeley County",229861,375708059,330166442,113.793532959961,1634.50110719087,"SC"
"257","25001","Massachusetts","Barnstable County",228996,129843948,38436635,337.81299533635,567.014043913431,"MA"
"258","01101","Alabama","Montgomery County",228954,420896212,119358878,352.630838235594,1838.34399923129,"AL"
"259","39099","Ohio","Mahoning County",228614,311131966,250876002,124.018225545543,1360.94887452212,"OH"
"260","37071","North Carolina","Gaston County",227943,414506048,308771942,134.243430706537,1818.46359835573,"NC"
"261","01125","Alabama","Tuscaloosa County",227036,164964651,102394146,161.107502180838,726.601292306066,"AL"
"262","53073","Washington","Whatcom County",226847,62757454,218210626,28.7600357280493,276.651020291209,"WA"
"263","29099","Missouri","Jefferson County",226739,892948,107264144,0.832475761891131,3.93821971517913,"MO"
"264","37025","North Carolina","Cabarrus County",225804,464355331,295961334,156.897296252895,2056.45307877628,"NC"
"265","37129","North Carolina","New Hanover County",225702,971374798,406788594,238.791060596945,4303.79348875951,"NC"
"266","41029","Oregon","Jackson County",223259,160358239,176542235,90.8327908049878,718.261028670737,"OR"
"267","01117","Alabama","Shelby County",223024,133812337,1369662125,9.76973332017924,599.990749874453,"AL"
"268","47125","Tennessee","Montgomery County",220069,351787448,237417564,148.172461242168,1598.53249662606,"TN"
"269","12019","Florida","Clay County",218245,361979878,232364233,155.78123763996,1658.59413961374,"FL"
"270","22019","Louisiana","Calcasieu Parish",216785,207402958,223124117,92.9540745252563,956.721904190788,"LA"
"271","06113","California","Yolo County",216403,534140363,396274025,134.790657298318,2468.26690480261,"CA"
"272","37101","North Carolina","Johnston County",215999,642972249,358058353,179.57191715061,2976.73715619054,"NC"
"273","42069","Pennsylvania","Lackawanna County",215896,0,16616322,0,0,"PA"
"274","39041","Ohio","Delaware County",214124,275005609,231370401,118.859459901269,1284.3287487624,"OH"
"275","04015","Arizona","Mohave County",213267,141739557,177481815,79.8614534114382,664.610825866168,"AZ"
"276","36063","New York","Niagara County",212666,879012298,391370637,224.598427909143,4133.29962476371,"NY"
"277","12091","Florida","Okaloosa County",211668,364186999,317643872,114.652612911103,1720.5576610541,"FL"
"278","06007","California","Butte County",211632,451146897,705536775,63.9437819524007,2131.75180029485,"CA"
"279","42125","Pennsylvania","Washington County",209349,106426419,136879886,77.7516858831983,508.368413510454,"PA"
"280","39025","Ohio","Clermont County",208601,191539382,204013590,93.8855994838383,918.209318267889,"OH"
"281","53005","Washington","Benton County",206873,37174091,141059446,26.3534928387568,179.695228473508,"WA"
"282","17019","Illinois","Champaign County",205865,35808770,114897041,31.1659636212912,173.94297233624,"IL"
"283","37133","North Carolina","Onslow County",204576,347843344,233852917,148.744496524711,1700.31354606601,"NC"
"284","04027","Arizona","Yuma County",203881,204654401,186359700,109.816876180848,1003.79339418582,"AZ"
"285","45007","South Carolina","Anderson County",203718,171511230,140964359,121.669925090781,841.90513356699,"SC"
"286","13139","Georgia","Hall County",203136,156029980,229078800,68.1119248049143,768.105997952111,"GA"
"287","39155","Ohio","Trumbull County",201977,0,194522007,0,0,"OH"
"288","15001","Hawaii","Hawaii County",200629,1798359723,605552799,296.978186868227,8963.60806762731,"HI"
"289","27137","Minnesota","St Louis County",200231,342648415,394051090,86.9553272901745,1711.26556327442,"MN"
"290","36007","New York","Broome County",198683,705579330,452669936,155.870596628268,3551.28184092247,"NY"
"291","41017","Oregon","Deschutes County",198253,234757471,215271552,109.051785439815,1184.13073698759,"OR"
"292","55101","Wisconsin","Racine County",197727,346492783,173364541,199.8636981942,1752.3797104088,"WI"
"293","46099","South Dakota","Minnehaha County",197214,71674254,109605682,65.3928269886592,363.433904286714,"SD"
"294","17167","Illinois","Sangamon County",196343,83368177,96886564,86.0472015500519,424.60478346567,"IL"
"295","47165","Tennessee","Sumner County",196281,248064017,121699561,203.833123933783,1263.82083339702,"TN"
"296","12053","Florida","Hernando County",194515,372315900,311479425,119.531458618816,1914.07295067218,"FL"
"297","26093","Michigan","Livingston County",193866,74356018,93844606,79.2331292860881,383.543365004694,"MI"
"298","42019","Pennsylvania","Butler County",193763,92945717,127034545,73.1657022898771,479.687644183874,"PA"
"299","48139","Texas","Ellis County",192455,75563471,77400179,97.626997736013,392.629295159907,"TX"
"300","06017","California","El Dorado County",191185,602184135,405923755,148.349074815787,3149.74571749876,"CA"
"301","55087","Wisconsin","Outagamie County",190705,135627074,254475838,53.2966410744269,711.187824126268,"WI"
"302","31153","Nebraska","Sarpy County",190604,115004044,117106670,98.2045207160275,603.366372164278,"NE"
"303","26145","Michigan","Saginaw County",190124,191181728,124507201,153.550739607422,1005.56335865014,"MI"
"304","12113","Florida","Santa Rosa County",188000,177856836,202813995,87.6945577646158,946.047,"FL"
"305","45013","South Carolina","Beaufort County",187117,363494843,261924487,138.778488091493,1942.6072617667,"SC"
"306","12015","Florida","Charlotte County",186847,644433960,578013603,111.491140806248,3448.99281230097,"FL"
"307","37097","North Carolina","Iredell County",186693,306020804,252693117,121.103735484809,1639.16592480704,"NC"
"308","18157","Indiana","Tippecanoe County",186251,52297553,107861559,48.4858122623649,280.790723271284,"IN"
"309","28033","Mississippi","Desoto County",185314,165548304,119783731,138.206000612888,893.33943468923,"MS"
"310","38017","North Dakota","Cass County",184525,174331694,113338532,153.815027355392,944.759214198618,"ND"
"311","29019","Missouri","Boone County",183610,43313084,106133985,40.8098160075682,235.897195141877,"MO"
"312","39103","Ohio","Medina County",182470,218957636,207870340,105.333755647872,1199.96512303392,"OH"
"313","06089","California","Shasta County",182155,505234416,362184807,139.49630305724,2773.65109933848,"CA"
"314","36111","New York","Ulster County",181851,519105520,328177022,158.178508914619,2854.56511099747,"NY"
"315","10001","Delaware","Kent County",181851,126044839,69575306,181.163183098325,693.121506068155,"DE"
"316","17143","Illinois","Peoria County",181830,112309025,78809019,142.507832764674,617.659489633174,"IL"
"317","54039","West Virginia","Kanawha County",180745,30779875,72687524,42.3454718309018,170.29447564248,"WV"
"318","49053","Utah","Washington County",180279,35868151,112916116,31.765307088671,198.959118921228,"UT"
"319","18163","Indiana","Vanderburgh County",180136,130705877,157161030,83.1668493137262,725.595533374783,"IN"
"320","48251","Texas","Johnson County",179927,38479107,89900816,42.8017327451177,213.859548594708,"TX"
"321","06025","California","Imperial County",179702,569605000,419159000,135.892346341126,3169.71986956183,"CA"
"322","20177","Kansas","Shawnee County",178909,176368814,177496061,99.3649171741338,985.801798679776,"KS"
"323","39089","Ohio","Licking County",178519,172065259,170225722,101.080645732259,963.848436300898,"OH"
"324","26121","Michigan","Muskegon County",175824,300534045,184352543,163.021372045842,1709.28909022659,"MI"
"325","12005","Florida","Bay County",175216,586902076,390712547,150.213265610843,3349.59179526984,"FL"
"326","19163","Iowa","Scott County",174669,62705305,89280146,70.234321749429,358.995042050965,"IA"
"327","18127","Indiana","Porter County",173215,86559858,121208503,71.4140145761886,499.72495453627,"IN"
"328","24013","Maryland","Carroll County",172891,543773497,507803831,107.083378226818,3145.18105048846,"MD"
"329","55139","Wisconsin","Winnebago County",171730,85159198,178537665,47.6981694590886,495.890048331683,"WI"
"330","37001","North Carolina","Alamance County",171415,166164047,189231700,87.8098368296644,969.367015722078,"NC"
"331","16055","Idaho","Kootenai County",171362,57879151,108875393,53.1609112079164,337.759544122968,"ID"
"332","17113","Illinois","Mclean County",170954,68559341,101363357,67.6372044386809,401.03970073821,"IL"
"333","37147","North Carolina","Pitt County",170243,254806125,197376628,129.096401930628,1496.720129462,"NC"
"334","48329","Texas","Midland County",169983,187575846,122663788,152.918680450338,1103.49767917968,"TX"
"335","55059","Wisconsin","Kenosha County",169151,226120589,211010534,107.160806009808,1336.79723442368,"WI"
"336","21117","Kentucky","Kenton County",169064,0,64111892,0,0,"KY"
"337","37057","North Carolina","Davidson County",168930,195052179,173644267,112.328602821077,1154.63315574498,"NC"
"338","45003","South Carolina","Aiken County",168808,277538159,138637407,200.189952340929,1644.10548670679,"SC"
"339","13223","Georgia","Paulding County",168661,423993541,200781420,211.171701544894,2513.88015605267,"GA"
"340","42089","Pennsylvania","Monroe County",168327,57203896,137771795,41.5207597462166,339.837910733275,"PA"
"341","42007","Pennsylvania","Beaver County",168215,176609949,191888530,92.0377830816673,1049.90606664091,"PA"
"342","08101","Colorado","Pueblo County",168162,244119680,175468411,139.124574394191,1451.69348604322,"CO"
"343","39057","Ohio","Greene County",167966,249699755,189853329,131.522452787752,1486.60892680662,"OH"
